name,category,lat,lon
ドコモショップ早稲田店(東京都),shopping,35.7074721,139.7183388
Hiro's Cafe,food_and_drink,35.70761768,139.71826994
Beatnik,shopping,35.70746706,139.71778342
北海道おはぎ よしかわ,food_and_drink,35.70725371,139.71796743
ダイドードリンコ,services_and_business,35.7071529,139.7181269
神武天皇陵遥拝所,cultural_and_historic,35.70690269,139.71790757
サイゼリヤ,food_and_drink,35.70677105,139.71692031
穴八幡宮,cultural_and_historic,35.70722216,139.71737476
はなのあと,food_and_drink,35.70736785,139.71748781
麻の葉,food_and_drink,35.70749492,139.71751868
Kigumi Museum,arts_and_entertainment,35.70792987,139.71744391
東京麺珍亭本舗西早稲田店,food_and_drink,35.70801545,139.71727628
早稲田大学エクステンションセンター,education,35.7080545,139.71765346
喫茶 タビビトの木,food_and_drink,35.70787251,139.71743442
木組み博物館,arts_and_entertainment,35.707858,139.71736
日本アド,services_and_business,35.70785556,139.71736141
まちづくり計画研究所,services_and_business,35.70784377,139.71729252
セブンイレブン 西早稲田1丁目早稲田通り店,shopping,35.707881,139.717822
早稲田蔵,food_and_drink,35.70785898,139.71807121
尾城眼科医院,health_care,35.70803568854199,139.71786400016575
コインランドリーピエロ 371号 西早稲田店,services_and_business,35.708211,139.717564
Studio Photoratio,services_and_business,35.70833001,139.7171239
かわうち,food_and_drink,35.70831877,139.71710486
Ns アートパレ シリーズ,services_and_business,35.7082836,139.7171064
珈琲 須奈紅 ヴィア,food_and_drink,35.708175918641,139.71699591849404
紅梅,food_and_drink,35.70840281,139.71699239
ダイドードリンコ,services_and_business,35.7085109,139.7170271
NENOi,shopping,35.70845252598965,139.71694397039545
Universal Education Planning,education,35.70852269,139.71707793
Foru Cafe,food_and_drink,35.70861222,139.71697483
江原書店,shopping,35.70865847,139.7168035
横浜家系ラーメン 早稲田家,food_and_drink,35.70865099,139.71680796
Cafe 17,food_and_drink,35.70865906,139.71680631
早稲田医学院歯科衛生士専門学校,education,35.70842026,139.71625357
Patisserie Marbu,food_and_drink,35.70843396,139.71556139
シャプラニール,community_and_government,35.7077528,139.71615007
日本基督教団早稲田教会,cultural_and_historic,35.70777549,139.71630845
トーキョーコンサーツ・ラボ,arts_and_entertainment,35.708073,139.716319
スペシャルオリンピックス日本･東京,community_and_government,35.708032674367,139.71662700176
アバコクリエイティブスタジオ,services_and_business,35.70799903,139.71649993
一般財団法人日本聖書協会 キリスト教視聴覚センター,services_and_business,35.708018,139.716467
日本キリスト教協議会,services_and_business,35.70813252,139.71647274
東京混声合唱団,arts_and_entertainment,35.70813658,139.71645433
公益社団法人 日本キリスト教海外医療協力会,community_and_government,35.70813559,139.7165117
Seels Teachers Academy,education,35.70812661,139.71659641
東京Ymca 本部事務局,community_and_government,35.70811414,139.71660276
マイノリティ宣教センター Cmim,community_and_government,35.7080364,139.7167008
アクティブ・ミュージアム女たちの戦争と平和資料館,community_and_government,35.7080478822658,139.71670068321492
Hope of Tokyo Church HIM,cultural_and_historic,35.7074781,139.7166953
早稲田奉仕園スコットホール,cultural_and_historic,35.707643,139.716457
早稲田奉仕園 友愛学舎,lodging,35.7073976,139.71638556
染谷記念会館,services_and_business,35.70740389,139.71616928
大塚きもの・テキスタイル専門学校,education,35.7071004,139.71663019
早稲田通郵便局,services_and_business,35.7069083,139.7167056
全国障害者問題研究会,community_and_government,35.70677775893,139.71643614596
ローソン銀行,services_and_business,35.7067028,139.7163417
セブンイレブン 西早稲田2丁目店,shopping,35.706938802632315,139.71618464321463
セブン銀行,services_and_business,35.707003,139.716184
山手学舎,education,35.70731,139.71388
サントリー,services_and_business,35.70777130126953,139.71388244628906
執事バー　クラブＯＢ,food_and_drink,35.70816,139.71428
ローソンストア100,shopping,35.7078389,139.7141778
TunTen,food_and_drink,35.70775,139.71453
森の学び舎  東京校,sports_and_recreation,35.7078919,139.7150286
東京都新宿区西早稲田,lodging,35.707916633912056,139.71484258327646
インタニヤ,shopping,35.707927850049046,139.7149817159813
司法書士法人はやみず総合事務所,services_and_business,35.7083,139.71512
早稲田大学留学生寮,lodging,35.708663,139.71467
早稲田大学 各務記念材料技術研究所,education,35.708539,139.713662
ファッショナブル老舗 中古品の買い取,shopping,35.708598941515,139.71356391907
湯布院時間時（ゆふいんとまと） 骨盤調整&ボディケアのできるエステサロン高田馬場・西早稲田ルーム,lifestyle_services,35.7091194,139.7140611
三幸書房,shopping,35.70943562,139.7137887
兼六寿司,food_and_drink,35.70959866,139.71421436
Whistle CAFE,food_and_drink,35.70960704,139.71426047
クオリアオリエンタルフーズ,shopping,35.70963275,139.71431129
高田馬場・西早稲田の骨盤矯正「西早稲田みやぎ整骨院」,health_care,35.709567,139.71434
Vian,lifestyle_services,35.70965041,139.71461661
リアルクロコ実用,shopping,35.70954467,139.71472237
二朗書房,shopping,35.70940756,139.71487104
源兵衛,food_and_drink,35.70940547,139.71487182
チュージィー・チュージィー,lifestyle_services,35.70955339,139.71479791
飯島書店,shopping,35.70941937,139.71513809
谷書房,shopping,35.70941577,139.71513825
早稲田大学Ymca信愛学舎,lodging,35.70878743,139.7153025
ビルトホーム,services_and_business,35.708827945245694,139.71536413138145
クオレ・シー・キューブ,services_and_business,35.70915413097883,139.7155205566262
Ichigoya BBS,food_and_drink,35.70925695,139.71619909
銀行ATM | イーネット ファミリーマート西早稲田二丁目 共同出張所,services_and_business,35.709248,139.716036
ファミリーマート,shopping,35.70932798332719,139.7160315375654
Entasys,shopping,35.709374285391,139.71603155136
アジアンキッチン・カンティプール,food_and_drink,35.7093308,139.71617155
西早稲田交差点,cultural_and_historic,35.709358215332,139.71626281738
バンコック チリ 早稲田店,food_and_drink,35.70920059,139.71631686
モンテ,food_and_drink,35.70921105,139.71625552
From Hand To Mouth,food_and_drink,35.70938,139.716591
藤田電機,shopping,35.709637,139.716823
東京みらい不動産,services_and_business,35.70958739,139.71631311
焼鳥はちまん,food_and_drink,35.70958017,139.71635321
祥庵志乃原,food_and_drink,35.70958436,139.71635678
ともデンタルクリニック,health_care,35.70958794,139.71635776
八幡鮨,food_and_drink,35.70958483,139.7163579
高田馬場跡,cultural_and_historic,35.7095735,139.71639424
知るカフェ,food_and_drink,35.70951754879583,139.71607635247656
早稲田に今秋新しく居酒屋開店！居酒屋もちだ,food_and_drink,35.7096,139.716182
Tokyo Johoku Japanese Language School,education,35.70963893,139.71593696
ピカソ西早稲田店,shopping,35.709610086500845,139.71576715868747
HIDEOUT 早稲田,food_and_drink,35.709360630620246,139.71590264379896
Miyoshi 344,arts_and_entertainment,35.70929219,139.71588103
岡田荘,services_and_business,35.70922322,139.7157069
大昌苑,food_and_drink,35.70936327,139.71545992
花蓮,food_and_drink,35.70940135,139.71534241
丸三文庫,shopping,35.70948559,139.71523875
ダイドードリンコ,services_and_business,35.7097445,139.7151845
佐川急便 城西営業所,services_and_business,35.70971525,139.71533278
Smile Home,lodging,35.70982798,139.7154443
高田馬場不動産,services_and_business,35.709860079879654,139.71532990917623
大島歯科医院,health_care,35.70992619030409,139.71560775062744
ユーアイ薬局早稲田店,shopping,35.70982733,139.7159468
虹書店,shopping,35.70986007,139.71559153
宝美楼,food_and_drink,35.70968691,139.71570991
大観堂,shopping,35.70974276,139.71607212
若竹,food_and_drink,35.70984559,139.71623615
広島風お好み焼き 坂,food_and_drink,35.710125,139.716441
北睦 - 西早稲田 三丁目睦町会,community_and_government,35.710098961622,139.71625676727
特P エースパーク西早稲田,travel_and_transportation,35.710274,139.714722
エム・ティー・アール,shopping,35.709855900848424,139.7150694621327
AMBITION,shopping,35.70972785783075,139.71477423066372
Cut Team Watabe Waseda Store,lifestyle_services,35.70982457,139.71490242
やってまれ酒場稲郷,food_and_drink,35.7098622,139.71487462
西北診療所,health_care,35.70984103,139.71491764
Santoku Nishiwaseda,shopping,35.70985546,139.71471459
ワセダ ベーカリー,food_and_drink,35.709938,139.714444
ドッグライフプランナーズ新宿校,lifestyle_services,35.709938,139.714444
三徳西早稲田店,shopping,35.71000446059226,139.7147222746973
サントリー,services_and_business,35.710144,139.71463
萬ち亭,food_and_drink,35.70999771,139.71394255
中央開発株式会社,services_and_business,35.70999167,139.71394454
きしめん 名古屋うどん,food_and_drink,35.709899766942826,139.714241364593
丼丸西早稲田店,food_and_drink,35.70995924,139.71425528
warms,lifestyle_services,35.70985864,139.71432696
さとし書房,shopping,35.7097471,139.71361928
近江熟成醤油十二分屋早稲田店,food_and_drink,35.70974769,139.71361194
Cafe&Dining Legend,food_and_drink,35.71009506952943,139.7136458224316
安藤書店,shopping,35.71003292,139.71362025
ブティックFairy,shopping,35.71005228,139.71359223
田川,food_and_drink,35.71030636,139.71402369
La Bonne Aventure,shopping,35.71070362,139.71366406
西田ランドリーコーナー,services_and_business,35.710823719164,139.71364861125
プリント工房イズマ,services_and_business,35.71110099,139.71394286
ナマステ,food_and_drink,35.71110129,139.71425478
新宿区立戸塚第一小学校,education,35.71080309,139.71468847
富塚古墳,cultural_and_historic,35.711583,139.71506999999997
新評論,services_and_business,35.71148544,139.71364044
亮朝院,cultural_and_historic,35.71202087,139.71373093
特P 西早稲田3-7-2駐車場,travel_and_transportation,35.712173,139.714447
新日本交易,travel_and_transportation,35.7125888731761,139.71441097117085
豊島高田郵便局,services_and_business,35.7123889,139.7150444
新宿区立甘泉園公園庭球場,sports_and_recreation,35.71167453,139.71590474
かんせんえん公園,sports_and_recreation,35.71204991590501,139.71570246634388
甘泉園公園テニス場,sports_and_recreation,35.71191337,139.71545301
新宿区自転車シェアリング D3-03.甘泉園公園,sports_and_recreation,35.71241,139.715458
Сад Кансэн-эн,sports_and_recreation,35.7117,139.7161
高田富士,cultural_and_historic,35.71120666,139.71658175
甘泉銘碑,cultural_and_historic,35.711168,139.71600972
水稲荷神社,cultural_and_historic,35.71131304,139.71586211
水稲荷神社 鳥居,cultural_and_historic,35.71124986,139.71581796
Kafé Daisy,food_and_drink,35.71105,139.71534
堀部武庸加功遺跡之碑,cultural_and_historic,35.71092386,139.71665707
GSAPS (早稲田大学 アジア太平洋研究センター),education,35.71071650928986,139.71716466636337
西早稲田パークタワー,services_and_business,35.711574,139.717432
早稲田大学 井深大記念ホール,education,35.711170461562,139.71847370728926
Waseda University Central Library,education,35.71070981,139.71817648
早慶戦百周年記念碑,cultural_and_historic,35.71089688,139.7188072
地酒や かどや,food_and_drink,35.711078728372044,139.71923734507976
志乃ぶ,food_and_drink,35.71107586,139.71923739
早稲田のこだわり屋,food_and_drink,35.71083894,139.71916991
キッチンミキ,food_and_drink,35.71083013,139.71916908
トルコライスの店 キッチン Jumbo 西早稲田店,food_and_drink,35.710831,139.719168
22号館,education,35.710666,139.719445
JUNES 01,lifestyle_services,35.710835,139.719428
焼肉レストラン ニューエコー,food_and_drink,35.71079334,139.71974041
都電テーブル 早稲田店,food_and_drink,35.71068054,139.71977413
Memory Place,shopping,35.7107402,139.71985823
ダイドードリンコ,services_and_business,35.7107327,139.7199712
PUDOステーション,services_and_business,35.710819,139.720046
豚豚豚,food_and_drink,35.71079165,139.72000752
こはぜ珈琲早稲田店,food_and_drink,35.710815,139.720071
こだわり商店,shopping,35.71081209,139.72007318
中国飯店佳里福,food_and_drink,35.71081218,139.71981757
ダルシムカリー,food_and_drink,35.71106406,139.72014951
Life is Better…from Yume Wo Katare,food_and_drink,35.710958,139.71937
金城庵本館,food_and_drink,35.71114252,139.71951376
タイ古式・深部リンパLab.,lifestyle_services,35.711376,139.719515
Jazz Nutty,food_and_drink,35.71122599,139.71970236
Ne'Co,food_and_drink,35.71125014,139.71974495
藪そば,food_and_drink,35.71135207,139.7198955
武蔵野アブラ學会,food_and_drink,35.7115318,139.7194755
Business Automation JP,services_and_business,35.7115706,139.71936503
西早稲田整形外科,health_care,35.71160614,139.71925219
かどや食堂&酒場,food_and_drink,35.71117,139.719133
鷹ばん,food_and_drink,35.71117875,139.71913095
早稲田大学中央図書館,education,35.711223,139.71863
竹村療法院,health_care,35.71201590568522,139.71904684326677
みずほ銀行 都電早稲田駅前出張所,services_and_business,35.711941,139.719186
黒滝たばこ店,shopping,35.71192861,139.71915737
食肉ホルモンセンター,shopping,35.7118973,139.71918942
早稲田停留場,travel_and_transportation,35.711796,139.719142
ゲストハウス新宿,lodging,35.711854899544,139.7194942832
Mughal Halal Indian Restaurant,food_and_drink,35.71181846,139.71952835
笑酒屋 どやぐんち,food_and_drink,35.71185824,139.71958762
ムガルカフェ,food_and_drink,35.711855,139.719585
平山商事,services_and_business,35.71184209,139.71960851
りそな銀行早稲田支店,services_and_business,35.71178386,139.72001458
焼肉大盛屋,food_and_drink,35.71207655,139.71960235
Samjhana,food_and_drink,35.71194017,139.71948157
居酒屋 とろん,food_and_drink,35.71194297,139.71948847
Yokotech,travel_and_transportation,35.712144935148,139.72005835061
栽花建築設計事務所,services_and_business,35.71259326,139.71963735
神田川遊歩道,geographic_entities,35.71237996,139.71947458
Zakkaya-Maeda,food_and_drink,35.712425,139.718578
ヨシダ日本語学院,education,35.71238129,139.71817262
Iro Coffee&Tea,food_and_drink,35.71258,139.71828
Japan Art Paper Association,education,35.712597544251,139.71823632717
サントリー,services_and_business,35.71175,139.71843
株式会社KTG Creation,services_and_business,35.71178345,139.71827397
アットン,food_and_drink,35.7118482,139.71809458
梁川,food_and_drink,35.71185671,139.71790043
神楽坂ワインハウス「バイザグラス」,food_and_drink,35.7118158,139.7179561
西早稲田地域交流館,community_and_government,35.71203196,139.71775346
zero&one株式会社,services_and_business,35.712043,139.717497
株式会社旅武者,services_and_business,35.711753845215,139.7174987793
武者修行プログラム / 自走式エンジンで生きる,education,35.711704915633,139.71748858634
ウタゴエ株式会社 (Utagoe Inc.),services_and_business,35.7117142404247,139.71753600369385
Genics,services_and_business,35.71173344,139.71746112
Nishi-Waseda Park Tower,cultural_and_historic,35.71171497,139.71746189
セブン銀行,services_and_business,35.712533,139.717209
セブンイレブン 西早稲田1丁目新目白通り店,shopping,35.712477142744326,139.71718184345207
仲之橋,geographic_entities,35.71292748,139.71703349
Wid 早稲田大学国際学生寮（共立メンテナンス）,lodging,35.713386,139.717033
コア・プリンテック,services_and_business,35.71351010749396,139.71706809635947
pain au lait,food_and_drink,35.71351799,139.7178855
The Wonder Lust,shopping,35.712915507318,139.71843481064
Kimitier 87,food_and_drink,35.71289682,139.71816367
神谷書房,services_and_business,35.71271026,139.71904499
豊橋,geographic_entities,35.712664,139.719099
アーク・イチカワ,lifestyle_services,35.712751,139.719707
サントリー,services_and_business,35.712906,139.71973
Aeon Food Style,shopping,35.71327704,139.72012178
田鍼灸接骨院,health_care,35.713527,139.720055
らいおん建築事務所,services_and_business,35.71351332,139.71868231
神田川ベーカリー,food_and_drink,35.71349158,139.71868445
山吹の里公園,sports_and_recreation,35.71368695,139.71854397
リレント早稲田,cultural_and_historic,35.71359883,139.71872585
株式会社ココカラファイン,shopping,35.71389962166666,139.71964805733333
L-CLIP,services_and_business,35.71426851,139.71990981
Unparallelled,shopping,35.71455121,139.71973948
文化書房博文社,services_and_business,35.714282565208826,139.71910015642106
焼鳥酒場一鳥目,food_and_drink,35.71420675,139.71849375
ダイドードリンコ,services_and_business,35.713593,139.7182327
ファミリーマート 豊島高田一丁目店,food_and_drink,35.714,139.717322
イーネット,services_and_business,35.713843,139.71736
Surutoco,services_and_business,35.7139543,139.71747575
ヤマトグループ YamatoGroup,services_and_business,35.7137795,139.7172367
ヤマト運輸 豊島高田１丁目センター,services_and_business,35.7137743685669,139.71720714609415
花月庵,food_and_drink,35.71430238,139.71748845
永楽,food_and_drink,35.71430221,139.71748526
豊川浴泉,lifestyle_services,35.71446874,139.71765593
北日本製薬株式会社東京営業所,services_and_business,35.71431654,139.71632675
スポーツクラブ ルネサンス 早稲田,sports_and_recreation,35.7143157,139.7153805
東京染ものがたり博物館,arts_and_entertainment,35.71323805,139.71640822
まいばすけっと 面影橋駅東店,shopping,35.712688,139.716772
三島橋,geographic_entities,35.7130235655551,139.71545079439733
オリジン電気,health_care,35.713423,139.714516
山吹の里の碑,cultural_and_historic,35.71338679,139.71442642
早大通り商栄会,community_and_government,35.71264081283208,139.71491708273132
愛国製茶,food_and_drink,35.7128056,139.71434328
天祖神社,cultural_and_historic,35.712729,139.713543
都電面影橋駅,travel_and_transportation,35.71321190564379,139.7140946499129
面影橋,community_and_government,35.713249,139.714272
中国料理甜甜,food_and_drink,35.7135029,139.71415971
ダイドードリンコ,services_and_business,35.7138452,139.7137432
豊島区高田,cultural_and_historic,35.7140770047,139.714379195
ダイドードリンコ,services_and_business,35.7142793,139.7144947
サントリー,services_and_business,35.714229583740234,139.7144775390625
氷川神社,cultural_and_historic,35.7145238,139.71404905
小林箔押所,services_and_business,35.71502402,139.71373355
区民ひろば高南第一,community_and_government,35.7154879,139.71446818
全日本空道連盟,sports_and_recreation,35.71528581,139.71477574
能州武道具,shopping,35.714879496988,139.71486210836
特P 高田2-10-14駐車場,travel_and_transportation,35.714976,139.714691
洋菜Oeuf,food_and_drink,35.71488027,139.71460687
南蔵院,cultural_and_historic,35.71466986,139.71512945
合同会社初音,services_and_business,35.7150019,139.7155728
ポプラ 面影橋店,shopping,35.71489730331924,139.7159671783447
町のクリニック目白,health_care,35.714736012505114,139.71566220720993
高津歯科医院,health_care,35.714736012505114,139.71566220720993
和泉薬局,shopping,35.71458519,139.7161013
Rare Room by Cleartudo,shopping,35.71484194,139.71661143
Maison Margiela Tokyo Ikebukuro Seibu Men's,shopping,35.7153517,139.7157527
ダイドードリンコ,services_and_business,35.7151753,139.715726
特P C&Yu駐車場,travel_and_transportation,35.71556,139.715346
ハイムトーシン高田,cultural_and_historic,35.71569703,139.71554728
根生院,cultural_and_historic,35.71611507299953,139.7161143657915
金乗院,cultural_and_historic,35.71615922,139.71456058
目白不動,cultural_and_historic,35.71620325,139.71477873
高田２丁目第６,travel_and_transportation,35.71561118678,139.71494325871
はなぶさ美容室,lifestyle_services,35.71592067074944,139.71456883351357
サントリー,services_and_business,35.71601486206055,139.71395874023438
サンレジア目白,cultural_and_historic,35.71566881,139.71418597
Mixバー メロディー,food_and_drink,35.715969081963394,139.713794945949
粋酔〜すいすい〜,food_and_drink,35.715988916569486,139.71380206813052
Ataras,food_and_drink,35.71595047817387,139.713811181009
豊島区立高南小学校,education,35.71639364,139.71366444
Le Vin Quatre,food_and_drink,35.716634996754394,139.71489909969063
Nozokizaka Slope,travel_and_transportation,35.717493,139.714164
高田２丁目第３,travel_and_transportation,35.717944254852,139.71406266841
エニタイムフィットネス雑司が谷店,sports_and_recreation,35.71806317057303,139.71361479990128
エックス都市研究所,services_and_business,35.71811017,139.71382429
"Koken Boring Machine Co., Ltd.",services_and_business,35.718168247817,139.71377451438
株式会社タワーライン・ソリューション,services_and_business,35.71841952,139.71355097
黒犬ギター教室,education,35.71848014,139.71411801
Marks,lifestyle_services,35.71847445,139.71411101
Scala,lifestyle_services,35.71842662949645,139.7141706395338
目白の美容室 スカラ,lifestyle_services,35.71842968,139.71429583
セブン銀行ATM セブン-イレブン 豊島高田2丁目店 共同出張所,shopping,35.718287,139.714432
鳥常,food_and_drink,35.71841668,139.71474455
豊島区雑司が谷の終活情報館,food_and_drink,35.7183381,139.7151506
リコス 雑司が谷2丁目店,shopping,35.71836494100325,139.71512567772103
イーネット,services_and_business,35.718382,139.715085
セレライン矯正歯科,health_care,35.71817847,139.71499558
自然治療センター,health_care,35.71817494686622,139.71481301761693
いとう,food_and_drink,35.71813086,139.71486658
鮨おくやま,food_and_drink,35.71811867,139.71479941
東京フェンシング商会,shopping,35.71806656,139.71484901
リュウスケカワムラ,shopping,35.71803,139.715035
オリジン弁当目白高田店,food_and_drink,35.71810165,139.71498659
酒菜ゐとう,food_and_drink,35.718108,139.714969
鬼子母神前バス停,travel_and_transportation,35.7180762,139.7151462
キッチンオリジン,food_and_drink,35.718035,139.715085
キャット,services_and_business,35.71762197269411,139.7158893718687
イオン銀行,services_and_business,35.718031,139.715965
磁気や 本店,services_and_business,35.717934507088,139.71539981084
キュラーズ トランクルーム 目白店,services_and_business,35.7178515,139.7155581
Abukri EHI Panino,food_and_drink,35.717954,139.715269
元喜 げんき,food_and_drink,35.717936,139.715264
望クリニック,health_care,35.71821441,139.71547196
目白台歯科,health_care,35.7182744,139.7154905
Shair,lifestyle_services,35.71841579,139.71533417
きもの桔梗屋,shopping,35.71815429,139.71585954
添野歯科,health_care,35.7181934,139.71562941
Lei Hula Studio,sports_and_recreation,35.7182131,139.7157339
マルエツ プチ 雑司が谷二丁目店,shopping,35.718129782840364,139.7158375281563
ヤマト運輸,services_and_business,35.7181667,139.7160278
ファミリーマート,shopping,35.71797900671683,139.71601421160446
イーネット,services_and_business,35.717955,139.71602
大村庵,food_and_drink,35.71761,139.716137
華天園,food_and_drink,35.71764686,139.71661652
クイックボーイ 目白店,lifestyle_services,35.71755912,139.71671466
福本園,food_and_drink,35.7174716,139.71650761
LA fRESQUE,food_and_drink,35.71738471,139.7167447
グルーミングスタジオ ココット,arts_and_entertainment,35.717258453369,139.71681213379
Em Studio,services_and_business,35.71725873,139.71647222
川添医院,health_care,35.71731354,139.71606654
株式会社 多聞,services_and_business,35.717361725069324,139.71583947194887
ギャラリーゆめじ,arts_and_entertainment,35.71744907,139.71564548
ニュージャパン,services_and_business,35.71729579,139.71547645
cup and cone STORE,shopping,35.717032,139.717366
鳳山酒店,lodging,35.71665296,139.71788747
雑司が谷郵便局,services_and_business,35.7165889,139.7181833
ローソン銀行,services_and_business,35.7165939,139.7184228
秀卓,sports_and_recreation,35.7167055,139.71809486
メンズサロンオカダ,lifestyle_services,35.716948736938,139.71801906824
友正写真館,services_and_business,35.71691111,139.71776096
ステップどうぶつ病院,lifestyle_services,35.71689744,139.7176999
Bar Stock 雑司が谷,food_and_drink,35.71711046,139.71781673
東京メトロ　雑司が谷駅,services_and_business,35.7171389,139.7180278
ダイドードリンコ,services_and_business,35.7173185,139.7177679
古田島豆腐店,shopping,35.71729659,139.71751888
特P駐車場 豊島区雑司が谷2-1-14駐車場,travel_and_transportation,35.717368,139.717651
グランルーヴル,lifestyle_services,35.71723428312164,139.71766041615078
わかば薬局,shopping,35.71704714,139.71734563
目白蟹工船,food_and_drink,35.71711341,139.71717559
threaF,shopping,35.71725831,139.71703716
雑司が谷二丁目四つ家児童遊園,sports_and_recreation,35.71751778,139.71699672
光明社,services_and_business,35.71763466,139.71738082
特P 雑司が谷2丁目1-11駐車場,travel_and_transportation,35.717746,139.717299
雑司が谷音楽堂,arts_and_entertainment,35.71851743,139.71811561
Hair Salon Weed,lifestyle_services,35.71850998,139.71932519
CAD音楽教室,education,35.718324622206154,139.71932808839938
雑司が谷弦巻通り商友会（弦巻鳥）,shopping,35.718312,139.719519
わかば犬猫病院,lifestyle_services,35.71775103,139.72007135
富士見坂,cultural_and_historic,35.71747130000001,139.71992177000004
Igrek Paris Mejiro,lifestyle_services,35.71712597,139.7192094
リテック・コンサルタンツ,services_and_business,35.716916658576686,139.718997381492
Base,food_and_drink,35.71677213,139.71889639
Ciel,food_and_drink,35.71661119,139.7189745
欧風カレー＆カフェ Ciel,food_and_drink,35.716578111281656,139.71903193051014
大塚警察署目白台交番,community_and_government,35.716057,139.719579
Billiard&Wine Blue Willow,sports_and_recreation,35.71593,139.71859
日本女子大学附属豊明小学校,education,35.71623711,139.71880508
目白台一丁目遊び場,sports_and_recreation,35.716548791366,139.71858630954
小布施坂,sports_and_recreation,35.716363,139.718129
ヒルサイド目白台,lodging,35.716503,139.717261
日無坂,cultural_and_historic,35.71606555,139.71762659
業務用機械・厨房機器・OA機器の新品/中古の販売/買取　Proshop Re-No,services_and_business,35.715340638441084,139.71731748745694
中村菓子店,food_and_drink,35.714768,139.716895
平成堂高田整骨院,health_care,35.71468786,139.71713809
Yuloom Zymology,food_and_drink,35.71484982,139.71845857
至誠堂,services_and_business,35.715182505370215,139.71851022992476
雑司が谷公園,sports_and_recreation,35.715294,139.719708
東京日産自動車販売 目白高田店,shopping,35.715244231447,139.71995297757
目白台運動公園 芝生広場,sports_and_recreation,35.71538713,139.7212583
田中邸,cultural_and_historic,35.715638,139.720967
日本女子大学 成瀬記念講堂,arts_and_entertainment,35.716134,139.721095
ヤマト運輸,services_and_business,35.7161944,139.7213333
丸一商店東京絃楽器工房,shopping,35.71564,139.72227
サントリー,services_and_business,35.715614,139.72247
I2,food_and_drink,35.71548732,139.72319001
小石川消防署老松出張所,community_and_government,35.71524675,139.72339798
文京区自転車シェアリング E2-07.肥後細川庭園,sports_and_recreation,35.715529,139.721944
文京区自転車シェアリング E2-03.目白台運動公園,sports_and_recreation,35.71552861613532,139.72194387344643
ちんじゅの森,community_and_government,35.71506789,139.7238838
塔屋  TOYA,shopping,35.71540757237551,139.72379631795252
PUDOステーション,services_and_business,35.715371,139.724012
コープみらい ミニコープ目白台,shopping,35.71554215,139.72392386
イオン銀行,services_and_business,35.715432,139.724285
まいばすけっと目白台,shopping,35.71539593,139.72427033
栄和楼,food_and_drink,35.71529347,139.72396392
サイン・エイト,services_and_business,35.71549737536383,139.72469259025527
タベルナ アイ 本店,food_and_drink,35.715191,139.72486112
Ｐ３３３大山電気株式会社,services_and_business,35.7150833,139.7249167
文京目白台二郵便局,services_and_business,35.7151056,139.7249306
leckermaul,food_and_drink,35.71483474,139.72488019
株式会社Irodori,services_and_business,35.71484091,139.72480181
本田薬局一丁目店,shopping,35.71506437,139.72431091
Okashiya Tokyo,food_and_drink,35.7148161,139.7247967
ピザハット 目白台店,food_and_drink,35.71477484459832,139.72481371075096
ミカサブックセンター,shopping,35.714729434796524,139.72486578154783
バク転パーソナル教室 文京区店,sports_and_recreation,35.71469001,139.72497355
ドミノ・ピザ 目白店,food_and_drink,35.71498909,139.72519936
chocoZAP,lifestyle_services,35.715035,139.7252063
ルルドの洞窟,geographic_entities,35.71463,139.72588
ジョセフィーヌの鐘,arts_and_entertainment,35.714783,139.72646
日ごとの福音,cultural_and_historic,35.715079315444,139.726280325
アクティブキッズクラブ,services_and_business,35.71539,139.72573
カトリックパリ外国宣教会,cultural_and_historic,35.71623527,139.72658442
とみをかや,services_and_business,35.71653806727546,139.72615203874554
目白台児童遊園,sports_and_recreation,35.71619686,139.72398922
株式会社バックスグループ,services_and_business,35.716691766193,139.72480773926
Village Marche,food_and_drink,35.71680629,139.72585088
同仁キリスト教会,cultural_and_historic,35.71659129,139.72564274
同仁美登里幼稚園,education,35.71660008,139.72571095
Cafe L'etagere,food_and_drink,35.71667806,139.72613565
ファミリーマート,shopping,35.716899410047134,139.72608038427262
東京大学目白台インターナショナル・ビレッジ,lodging,35.717217265705,139.72575603541
Noma dojo,sports_and_recreation,35.71805556,139.72666667
早期緩和ケア 大津秀一クリニック,health_care,35.718511014171966,139.72229781649327
Adosi,food_and_drink,35.71843178,139.72216483
中村家具店,shopping,35.71832662,139.72185507
トモリカフェ,food_and_drink,35.71813155,139.7219371
哲プランニング株式会社,services_and_business,35.71823732,139.72234087
村川家住宅,cultural_and_historic,35.7175674,139.72327056
目白台交流館,community_and_government,35.717169,139.723217
日本女子大学 生涯学習センター,education,35.71671445,139.72109717
日本女子大学,education,35.71683321,139.72085979
サントリー,services_and_business,35.71735,139.72084
美容室マリー・ローランサン,lifestyle_services,35.71753,139.72076
目白台二丁目バス停,travel_and_transportation,35.71806,139.72124
特P 目白台2-12-1駐車場,travel_and_transportation,35.71828,139.721634
PUDOステーション,services_and_business,35.718312,139.721616
ル・マルカッサン,food_and_drink,35.71839178,139.72181229
文京目白台二郵便局,services_and_business,35.71833983388596,139.72170341574716
Cafe and Space Muumu,food_and_drink,35.71856413,139.72100393
株式会社女将塾,services_and_business,35.718564239388,139.72103800831
雑司が谷寛,food_and_drink,35.71855175,139.72101782
大仁自動車整備工場,travel_and_transportation,35.7198883,139.72146037
